"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"EVIETOTA","Total population at birth","EVIDUREV","Years","FRA","France","2013","2013",82.4,"B","Break"
"EVIETOTA","Total population at birth","EVIDUREV","Years","FRA","France","2014","2014",82.9,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","FRA","France","2015","2015",82.4,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","FRA","France","2016","2016",82.7,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","FRA","France","2017","2017",82.7,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","FRA","France","2018","2018",82.8,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","FRA","France","2019","2019",83,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","FRA","France","2020","2020",82.3,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","FRA","France","2021","2021",82.4,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","FRA","France","2022","2022",82.3,"P","Provisional value"
"EVIEFE00","Females at birth","EVIDUREV","Years","DEU","Germany","2010","2010",83,,
"EVIEFE00","Females at birth","EVIDUREV","Years","DEU","Germany","2011","2011",83.1,,
"EVIEFE00","Females at birth","EVIDUREV","Years","DEU","Germany","2012","2012",83.1,,
"EVIEFE00","Females at birth","EVIDUREV","Years","DEU","Germany","2013","2013",83,,
"EVIEFE00","Females at birth","EVIDUREV","Years","DEU","Germany","2014","2014",83.6,,
"EVIEFE00","Females at birth","EVIDUREV","Years","DEU","Germany","2015","2015",83.1,,
"EVIEFE00","Females at birth","EVIDUREV","Years","DEU","Germany","2016","2016",83.5,,
"EVIEFE00","Females at birth","EVIDUREV","Years","DEU","Germany","2017","2017",83.4,,
"EVIEFE00","Females at birth","EVIDUREV","Years","DEU","Germany","2018","2018",83.3,,
"EVIEFE00","Females at birth","EVIDUREV","Years","DEU","Germany","2019","2019",83.7,,
"EVIEFE00","Females at birth","EVIDUREV","Years","DEU","Germany","2020","2020",83.5,,
"EVIEFE00","Females at birth","EVIDUREV","Years","DEU","Germany","2021","2021",83.3,,
"EVIEHO00","Males at birth","EVIDUREV","Years","DEU","Germany","2010","2010",78,,
"EVIEHO00","Males at birth","EVIDUREV","Years","DEU","Germany","2011","2011",77.9,,
"EVIEHO00","Males at birth","EVIDUREV","Years","DEU","Germany","2012","2012",78.1,,
"EVIEHO00","Males at birth","EVIDUREV","Years","DEU","Germany","2013","2013",78.1,,
"EVIEHO00","Males at birth","EVIDUREV","Years","DEU","Germany","2014","2014",78.7,,
"EVIEHO00","Males at birth","EVIDUREV","Years","DEU","Germany","2015","2015",78.3,,
"EVIEHO00","Males at birth","EVIDUREV","Years","DEU","Germany","2016","2016",78.6,,
"EVIEHO00","Males at birth","EVIDUREV","Years","DEU","Germany","2017","2017",78.7,,
"EVIEHO00","Males at birth","EVIDUREV","Years","DEU","Germany","2018","2018",78.6,,
"EVIEHO00","Males at birth","EVIDUREV","Years","DEU","Germany","2019","2019",79,,
"EVIEHO00","Males at birth","EVIDUREV","Years","DEU","Germany","2020","2020",78.7,,
"EVIEHO00","Males at birth","EVIDUREV","Years","DEU","Germany","2021","2021",78.4,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","DEU","Germany","2010","2010",80.5,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","DEU","Germany","2011","2011",80.6,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","DEU","Germany","2012","2012",80.7,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","DEU","Germany","2013","2013",80.6,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","DEU","Germany","2014","2014",81.2,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","DEU","Germany","2015","2015",80.7,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","DEU","Germany","2016","2016",81,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","DEU","Germany","2017","2017",81.1,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","DEU","Germany","2018","2018",81,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","DEU","Germany","2019","2019",81.3,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","DEU","Germany","2020","2020",81.1,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","DEU","Germany","2021","2021",80.8,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","DEU","Germany","2022","2022",80.7,"P","Provisional value"
"EVIEFE00","Females at birth","EVIDUREV","Years","GRC","Greece","2010","2010",83.3,,
"EVIEFE00","Females at birth","EVIDUREV","Years","GRC","Greece","2011","2011",83.6,,
"EVIEFE00","Females at birth","EVIDUREV","Years","GRC","Greece","2012","2012",83.4,,
"EVIEFE00","Females at birth","EVIDUREV","Years","GRC","Greece","2013","2013",84,,
"EVIEFE00","Females at birth","EVIDUREV","Years","GRC","Greece","2014","2014",84.1,,
"EVIEFE00","Females at birth","EVIDUREV","Years","GRC","Greece","2015","2015",83.7,,
"EVIEFE00","Females at birth","EVIDUREV","Years","GRC","Greece","2016","2016",84,,
"EVIEFE00","Females at birth","EVIDUREV","Years","GRC","Greece","2017","2017",83.9,,
"EVIEFE00","Females at birth","EVIDUREV","Years","GRC","Greece","2018","2018",84.4,,
"EVIEFE00","Females at birth","EVIDUREV","Years","GRC","Greece","2019","2019",84.2,,
"EVIEFE00","Females at birth","EVIDUREV","Years","GRC","Greece","2020","2020",83.9,,
"EVIEFE00","Females at birth","EVIDUREV","Years","GRC","Greece","2021","2021",82.9,,
"EVIEFE00","Females at birth","EVIDUREV","Years","GRC","Greece","2022","2022",83.3,"P","Provisional value"
"EVIEHO00","Males at birth","EVIDUREV","Years","GRC","Greece","2010","2010",78,,
"EVIEHO00","Males at birth","EVIDUREV","Years","GRC","Greece","2011","2011",78,,
"EVIEHO00","Males at birth","EVIDUREV","Years","GRC","Greece","2012","2012",78,,
"EVIEHO00","Males at birth","EVIDUREV","Years","GRC","Greece","2013","2013",78.7,,
"EVIEHO00","Males at birth","EVIDUREV","Years","GRC","Greece","2014","2014",78.8,,
"EVIEHO00","Males at birth","EVIDUREV","Years","GRC","Greece","2015","2015",78.5,,
"EVIEHO00","Males at birth","EVIDUREV","Years","GRC","Greece","2016","2016",78.9,,
"EVIEHO00","Males at birth","EVIDUREV","Years","GRC","Greece","2017","2017",78.8,,
"EVIEHO00","Males at birth","EVIDUREV","Years","GRC","Greece","2018","2018",79.3,,
"EVIEHO00","Males at birth","EVIDUREV","Years","GRC","Greece","2019","2019",79.2,,
"EVIEHO00","Males at birth","EVIDUREV","Years","GRC","Greece","2020","2020",78.8,,
"EVIEHO00","Males at birth","EVIDUREV","Years","GRC","Greece","2021","2021",77.4,,
"EVIEHO00","Males at birth","EVIDUREV","Years","GRC","Greece","2022","2022",78.1,"P","Provisional value"
"EVIETOTA","Total population at birth","EVIDUREV","Years","GRC","Greece","2010","2010",80.6,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","GRC","Greece","2011","2011",80.8,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","GRC","Greece","2012","2012",80.7,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","GRC","Greece","2013","2013",81.4,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","GRC","Greece","2014","2014",81.5,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","GRC","Greece","2015","2015",81.1,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","GRC","Greece","2016","2016",81.5,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","GRC","Greece","2017","2017",81.4,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","GRC","Greece","2018","2018",81.9,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","GRC","Greece","2019","2019",81.7,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","GRC","Greece","2020","2020",81.4,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","GRC","Greece","2021","2021",80.2,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","GRC","Greece","2022","2022",80.7,"P","Provisional value"
"EVIEFE00","Females at birth","EVIDUREV","Years","HUN","Hungary","2010","2010",78.6,,
"EVIEFE00","Females at birth","EVIDUREV","Years","HUN","Hungary","2011","2011",78.7,,
"EVIEFE00","Females at birth","EVIDUREV","Years","HUN","Hungary","2012","2012",78.7,"B","Break"
"EVIEFE00","Females at birth","EVIDUREV","Years","HUN","Hungary","2013","2013",79.1,,
"EVIEFE00","Females at birth","EVIDUREV","Years","HUN","Hungary","2014","2014",79.4,,
"EVIEFE00","Females at birth","EVIDUREV","Years","HUN","Hungary","2015","2015",79,,
"EVIEFE00","Females at birth","EVIDUREV","Years","HUN","Hungary","2016","2016",79.7,,
"EVIEFE00","Females at birth","EVIDUREV","Years","HUN","Hungary","2017","2017",79.3,,
"EVIEFE00","Females at birth","EVIDUREV","Years","HUN","Hungary","2018","2018",79.6,,
"EVIEFE00","Females at birth","EVIDUREV","Years","HUN","Hungary","2019","2019",79.7,,
"EVIEFE00","Females at birth","EVIDUREV","Years","HUN","Hungary","2020","2020",79,,
"EVIEFE00","Females at birth","EVIDUREV","Years","HUN","Hungary","2021","2021",77.8,,
"EVIEFE00","Females at birth","EVIDUREV","Years","HUN","Hungary","2022","2022",79.5,"P","Provisional value"
"EVIEHO00","Males at birth","EVIDUREV","Years","HUN","Hungary","2010","2010",70.7,,
"EVIEHO00","Males at birth","EVIDUREV","Years","HUN","Hungary","2011","2011",71.2,,
"EVIEHO00","Males at birth","EVIDUREV","Years","HUN","Hungary","2012","2012",71.6,"B","Break"
"EVIEHO00","Males at birth","EVIDUREV","Years","HUN","Hungary","2013","2013",72.2,,
"EVIEHO00","Males at birth","EVIDUREV","Years","HUN","Hungary","2014","2014",72.3,,
"EVIEHO00","Males at birth","EVIDUREV","Years","HUN","Hungary","2015","2015",72.3,,
"EVIEHO00","Males at birth","EVIDUREV","Years","HUN","Hungary","2016","2016",72.6,,
"EVIEHO00","Males at birth","EVIDUREV","Years","HUN","Hungary","2017","2017",72.5,,
"EVIEHO00","Males at birth","EVIDUREV","Years","HUN","Hungary","2018","2018",72.7,,
"EVIEHO00","Males at birth","EVIDUREV","Years","HUN","Hungary","2019","2019",73.1,,
"EVIEHO00","Males at birth","EVIDUREV","Years","HUN","Hungary","2020","2020",72.3,,
"EVIEHO00","Males at birth","EVIDUREV","Years","HUN","Hungary","2021","2021",70.7,,
"EVIEHO00","Males at birth","EVIDUREV","Years","HUN","Hungary","2022","2022",72.7,"P","Provisional value"
"EVIETOTA","Total population at birth","EVIDUREV","Years","HUN","Hungary","2010","2010",74.7,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","HUN","Hungary","2011","2011",75.1,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","HUN","Hungary","2012","2012",75.3,"B","Break"
"EVIETOTA","Total population at birth","EVIDUREV","Years","HUN","Hungary","2013","2013",75.8,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","HUN","Hungary","2014","2014",76,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","HUN","Hungary","2015","2015",75.7,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","HUN","Hungary","2016","2016",76.2,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","HUN","Hungary","2017","2017",76,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","HUN","Hungary","2018","2018",76.2,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","HUN","Hungary","2019","2019",76.5,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","HUN","Hungary","2020","2020",75.7,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","HUN","Hungary","2021","2021",74.3,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","HUN","Hungary","2022","2022",76.2,"P","Provisional value"
"EVIEFE00","Females at birth","EVIDUREV","Years","ISL","Iceland","2010","2010",84.1,,
"EVIEFE00","Females at birth","EVIDUREV","Years","ISL","Iceland","2011","2011",84.1,,
"EVIEFE00","Females at birth","EVIDUREV","Years","ISL","Iceland","2012","2012",84.3,,
"EVIEFE00","Females at birth","EVIDUREV","Years","ISL","Iceland","2013","2013",83.7,,
"EVIEFE00","Females at birth","EVIDUREV","Years","ISL","Iceland","2014","2014",84.5,,
"EVIEFE00","Females at birth","EVIDUREV","Years","ISL","Iceland","2015","2015",83.8,,
"EVIEFE00","Females at birth","EVIDUREV","Years","ISL","Iceland","2016","2016",84.1,,
"EVIEFE00","Females at birth","EVIDUREV","Years","ISL","Iceland","2017","2017",84.3,,
"EVIEFE00","Females at birth","EVIDUREV","Years","ISL","Iceland","2018","2018",84.5,,
"EVIEFE00","Females at birth","EVIDUREV","Years","ISL","Iceland","2019","2019",84.7,,
"EVIEFE00","Females at birth","EVIDUREV","Years","ISL","Iceland","2020","2020",84.6,,
"EVIEFE00","Females at birth","EVIDUREV","Years","ISL","Iceland","2021","2021",84.6,,
"EVIEFE00","Females at birth","EVIDUREV","Years","ISL","Iceland","2022","2022",83.4,"P","Provisional value"
"EVIEHO00","Males at birth","EVIDUREV","Years","ISL","Iceland","2010","2010",79.8,,
"EVIEHO00","Males at birth","EVIDUREV","Years","ISL","Iceland","2011","2011",80.7,,
"EVIEHO00","Males at birth","EVIDUREV","Years","ISL","Iceland","2012","2012",81.6,,
"EVIEHO00","Males at birth","EVIDUREV","Years","ISL","Iceland","2013","2013",80.5,,
"EVIEHO00","Males at birth","EVIDUREV","Years","ISL","Iceland","2014","2014",81.3,,
"EVIEHO00","Males at birth","EVIDUREV","Years","ISL","Iceland","2015","2015",81.2,,
"EVIEHO00","Males at birth","EVIDUREV","Years","ISL","Iceland","2016","2016",80.4,,
"EVIEHO00","Males at birth","EVIDUREV","Years","ISL","Iceland","2017","2017",81.1,,
"EVIEHO00","Males at birth","EVIDUREV","Years","ISL","Iceland","2018","2018",81.3,,
"EVIEHO00","Males at birth","EVIDUREV","Years","ISL","Iceland","2019","2019",81.7,,
"EVIEHO00","Males at birth","EVIDUREV","Years","ISL","Iceland","2020","2020",81.6,,
"EVIEHO00","Males at birth","EVIDUREV","Years","ISL","Iceland","2021","2021",81.8,,
"EVIEHO00","Males at birth","EVIDUREV","Years","ISL","Iceland","2022","2022",81,"P","Provisional value"
"EVIETOTA","Total population at birth","EVIDUREV","Years","ISL","Iceland","2010","2010",81.9,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","ISL","Iceland","2011","2011",82.4,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","ISL","Iceland","2012","2012",83,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","ISL","Iceland","2013","2013",82.1,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","ISL","Iceland","2014","2014",82.9,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","ISL","Iceland","2015","2015",82.5,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","ISL","Iceland","2016","2016",82.2,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","ISL","Iceland","2017","2017",82.6,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","ISL","Iceland","2018","2018",82.9,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","ISL","Iceland","2019","2019",83.2,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","ISL","Iceland","2020","2020",83.1,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","ISL","Iceland","2021","2021",83.2,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","ISL","Iceland","2022","2022",82.1,"P","Provisional value"
"EVIEFE00","Females at birth","EVIDUREV","Years","IRL","Ireland","2010","2010",83.1,,
"EVIEFE00","Females at birth","EVIDUREV","Years","IRL","Ireland","2011","2011",83,,
"EVIEFE00","Females at birth","EVIDUREV","Years","IRL","Ireland","2012","2012",83.1,,
"EVIEFE00","Females at birth","EVIDUREV","Years","IRL","Ireland","2013","2013",83.1,,
"EVIEFE00","Females at birth","EVIDUREV","Years","IRL","Ireland","2014","2014",83.5,,
"EVIEFE00","Females at birth","EVIDUREV","Years","IRL","Ireland","2015","2015",83.4,,
"EVIEFE00","Females at birth","EVIDUREV","Years","IRL","Ireland","2016","2016",83.6,,
"EVIEFE00","Females at birth","EVIDUREV","Years","IRL","Ireland","2017","2017",84,,
"EVIEFE00","Females at birth","EVIDUREV","Years","IRL","Ireland","2018","2018",84.1,,
"EVIEFE00","Females at birth","EVIDUREV","Years","IRL","Ireland","2019","2019",84.7,,
"EVIEFE00","Females at birth","EVIDUREV","Years","IRL","Ireland","2020","2020",84.4,,
"EVIEFE00","Females at birth","EVIDUREV","Years","IRL","Ireland","2021","2021",84.3,,
"EVIEHO00","Males at birth","EVIDUREV","Years","IRL","Ireland","2010","2010",78.5,,
"EVIEHO00","Males at birth","EVIDUREV","Years","IRL","Ireland","2011","2011",78.6,,
"EVIEHO00","Males at birth","EVIDUREV","Years","IRL","Ireland","2012","2012",78.7,,
"EVIEHO00","Males at birth","EVIDUREV","Years","IRL","Ireland","2013","2013",78.9,,
"EVIEHO00","Males at birth","EVIDUREV","Years","IRL","Ireland","2014","2014",79.3,,
"EVIEHO00","Males at birth","EVIDUREV","Years","IRL","Ireland","2015","2015",79.6,,
"EVIEHO00","Males at birth","EVIDUREV","Years","IRL","Ireland","2016","2016",79.8,,
"EVIEHO00","Males at birth","EVIDUREV","Years","IRL","Ireland","2017","2017",80.4,,
"EVIEHO00","Males at birth","EVIDUREV","Years","IRL","Ireland","2018","2018",80.4,,
"EVIEHO00","Males at birth","EVIDUREV","Years","IRL","Ireland","2019","2019",80.8,,
"EVIEHO00","Males at birth","EVIDUREV","Years","IRL","Ireland","2020","2020",80.8,,
"EVIEHO00","Males at birth","EVIDUREV","Years","IRL","Ireland","2021","2021",80.5,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","IRL","Ireland","2010","2010",80.8,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","IRL","Ireland","2011","2011",80.9,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","IRL","Ireland","2012","2012",80.9,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","IRL","Ireland","2013","2013",81,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","IRL","Ireland","2014","2014",81.4,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","IRL","Ireland","2015","2015",81.5,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","IRL","Ireland","2016","2016",81.7,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","IRL","Ireland","2017","2017",82.2,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","IRL","Ireland","2018","2018",82.2,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","IRL","Ireland","2019","2019",82.8,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","IRL","Ireland","2020","2020",82.6,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","IRL","Ireland","2021","2021",82.4,,
"EVIEFE00","Females at birth","EVIDUREV","Years","ITA","Italy","2010","2010",84.7,,
